"","uniprot_id","source_file","target_name","dfam_id","e_value","score","strand","start_aa","end_aa","source","name","repeat_type_name","repeat_subtype_name","ensembl_gene_id_version"
"12986","Q9NQV7","ENST00000502755","ENST00000502755.6","DF000001960",5.2e-22,64.7,"+",657,754,"alignment","MurSatRep1","Unknown","","ENSG00000164256.11"
"12987","Q9NQV7","ENST00000502755","ENST00000502755.6","DF003445771",1.6e-41,127.3,"-",526,661,"alignment","Pman_ERVK_6.4964","LTR","ERVK","ENSG00000164256.11"
"12988","D6R9Z1","ENST00000502844","ENST00000502844.5","DF000001321",4.3e-17,50.3,"+",1,21,"alignment","AluY","SINE","Alu","ENSG00000204628.13"
"12989","Q9NSY1-2","ENST00000502871","ENST00000502871.5","DF000289875",1.3e-15,41.5,"-",441,487,"alignment","Chlamys-5_cSch","PLE","Chlamys","ENSG00000138756.20"
"12990","Q9NSY1-2","ENST00000502871","ENST00000502871.5","DF000289854",3.1e-09,18.4,"+",456,477,"alignment","Chlamys-1_tObl","PLE","Chlamys","ENSG00000138756.20"
"12991","Q9NSY1-2","ENST00000502871","ENST00000502871.5","DF003586645",0.0011,1.4,"-",462,485,"alignment","ZymTri_2023_family_177","Unknown","","ENSG00000138756.20"
"12992","Q9NSY1-2","ENST00000502871","ENST00000502871.5","DF000289877",1.6e-08,15.7,"-",425,485,"alignment","Chlamys-6_cBra","PLE","Chlamys","ENSG00000138756.20"
"12993","Q9NSY1-2","ENST00000502871","ENST00000502871.5","DF002407936",1.2e-12,30,"+",415,485,"alignment","Acol_R1_Ele6","LINE","R1","ENSG00000138756.20"
"12994","Q9NSY1-2","ENST00000502871","ENST00000502871.5","DF000289883",3.4e-09,18.4,"-",459,486,"alignment","Chlamys-8_cRei","PLE","Chlamys","ENSG00000138756.20"
"12995","D6REQ4","ENST00000502938","ENST00000502938.5","DF003440193",8.6e-06,10.5,"-",39,55,"alignment","LTR13_mMol","LTR","ERV1","ENSG00000163138.20"
"12996","H0Y9Y8","ENST00000502984","ENST00000502984.5","DF000000042",9.2e-44,137.7,"-",15,62,"alignment","AluS","SINE","Alu","ENSG00000176783.16"
"12997","H0Y9Y8","ENST00000502984","ENST00000502984.5","DF000280069",8.7e-29,81.7,"-",15,62,"alignment","PitPit-1.26","LINE","L1","ENSG00000176783.16"
"12998","A0A8I5KXQ2","ENST00000503005","ENST00000503005.2","DF000001318",2e-64,206.3,"-",271,332,"alignment","AluY","SINE","Alu","ENSG00000183718.7"
"12999","A0A8I5KXQ2","ENST00000503005","ENST00000503005.2","DF000289956",4.2e-05,2.9,"-",27,72,"alignment","PLE-X1_cBra","PLE","Chlamys","ENSG00000183718.7"
"13000","A0A1W2PPW3","ENST00000503184","ENST00000503184.2","DF000289998",3.2e-227,742.1,"+",1,198,"alignment","COMP-subunit_TAF11_rnd-6_family-27360","Unknown","","ENSG00000249156.3"
"13001","O95436-2","ENST00000503434","ENST00000503434.5","DF000289875",6.9e-08,15.9,"+",559,641,"alignment","Chlamys-5_cSch","PLE","Chlamys","ENSG00000157765.14"
"13002","O95436-2","ENST00000503434","ENST00000503434.5","DF000289883",1.6e-05,6.2,"+",599,640,"alignment","Chlamys-8_cRei","PLE","Chlamys","ENSG00000157765.14"
"13003","A0A2R8Y4M3","ENST00000503445","ENST00000503445.5","DF000279387",3.8e-14,38.9,"-",59,78,"alignment","NomLeu-6.377","SINE","Alu","ENSG00000153037.16"
"13004","H0Y9M2","ENST00000503462","ENST00000503462.3","DF000289866",6.5e-11,24.1,"+",292,351,"alignment","Chlamys-4_cBra","PLE","Chlamys","ENSG00000151612.19"
"13005","D6RAX3","ENST00000503492","ENST00000503492.5","DF000282209",9.1e-19,50.9,"+",164,296,"alignment","MurFea-1.292_int","LTR","ERV1","ENSG00000156453.14"
"13006","D6RAX3","ENST00000503492","ENST00000503492.5","DF000282217",2.6e-12,29.1,"+",215,296,"alignment","MurFea-5.407_int","LTR","ERV1","ENSG00000156453.14"
"13007","D6RHC6","ENST00000503511","ENST00000503511.1","DF000289875",1.5e-11,25.1,"-",11,47,"alignment","Chlamys-5_cSch","PLE","Chlamys","ENSG00000171604.13"
"13008","D6RHC6","ENST00000503511","ENST00000503511.1","DF000289868",1.8e-05,4.6,"-",12,44,"alignment","Chlamys-4_cRei","PLE","Chlamys","ENSG00000171604.13"
"13009","D6RHC6","ENST00000503511","ENST00000503511.1","DF000289884",1.4e-06,7.9,"-",5,28,"alignment","Chlamys-8_cSch","PLE","Chlamys","ENSG00000171604.13"
"13010","D6RHC6","ENST00000503511","ENST00000503511.1","DF003586645",1e-04,1.9,"-",14,50,"alignment","ZymTri_2023_family_177","Unknown","","ENSG00000171604.13"
"13011","D6RHC6","ENST00000503511","ENST00000503511.1","DF000289883",1.3e-09,16.8,"-",5,51,"alignment","Chlamys-8_cRei","PLE","Chlamys","ENSG00000171604.13"
"13012","O76024","ENST00000503569","ENST00000503569.5","DF003586556",0.0011,3,"+",396,420,"alignment","ZymTri_2023_family_1309","Unknown","","ENSG00000109501.16"
"13013","O76024","ENST00000503569","ENST00000503569.5","DF003586775",0.0041,1.2,"+",327,342,"alignment","ZymTri_2023_family_878","Unknown","","ENSG00000109501.16"
"13014","O76024","ENST00000503569","ENST00000503569.5","DF000289866",1.2e-06,9.4,"+",317,370,"alignment","Chlamys-4_cBra","PLE","Chlamys","ENSG00000109501.16"
"13015","D6RA95","ENST00000503592","ENST00000503592.5","DF003440180",0.00025,5.5,"-",64,74,"alignment","LTR10_mMol","LTR","ERV1","ENSG00000158813.18"
"13016","D6RA95","ENST00000503592","ENST00000503592.5","DF003440269",0.005,1,"-",73,98,"alignment","LTR9_pKuh","LTR","ERV1","ENSG00000158813.18"
"13017","D6RA95","ENST00000503592","ENST00000503592.5","DF003448600",4.8e-23,66.2,"+",52,113,"alignment","","Unknown","","ENSG00000158813.18"
"13018","D6RA95","ENST00000503592","ENST00000503592.5","DF003584220",0.00014,1.8,"+",55,93,"alignment","Copia-2_rCom","LTR","Copia","ENSG00000158813.18"
"13019","D6RAC6","ENST00000503617","ENST00000503617.1","DF000000108",4.6e-16,39.2,"+",1,25,"alignment","Charlie9","DNA","hAT-Charlie","ENSG00000237765.9"
"13020","D6RAP8","ENST00000503680","ENST00000503680.1","DF000000034",1.4e-22,66.6,"-",15,47,"alignment","AluJ","SINE","Alu","ENSG00000137434.13"
"13021","D6RAP8","ENST00000503680","ENST00000503680.1","DF003576513",2.2e-12,31.5,"-",15,47,"alignment","CebAlb-1.242_int","LTR","ERV1","ENSG00000137434.13"
"13022","D6RFN0","ENST00000503682","ENST00000503682.5","DF000000144",4.6e-27,84.3,"-",295,328,"alignment","FLAM_C","SINE","Alu","ENSG00000138663.10"
"13023","D6RFN0","ENST00000503682","ENST00000503682.5","DF003576513",1.3e-15,44.4,"-",296,327,"alignment","CebAlb-1.242_int","LTR","ERV1","ENSG00000138663.10"
"13024","Q674X7-2","ENST00000503743","ENST00000503743.5","DF000277168",2.1e-55,172.7,"+",74,140,"alignment","GliGli-1.163","Retroposon","L1-dep","ENSG00000189337.17"
"13025","Q96LW4-1","ENST00000503752","ENST00000503752.5","DF003586890",2.6e-06,16,"-",201,234,"alignment","Ssa_1159","RNA","","ENSG00000164306.12"
"13026","Q14103-4","ENST00000503822","ENST00000503822.2","DF003445765",3.9e-29,86.7,"-",78,257,"alignment","Pman_ERVK_6.9013","LTR","ERVK","ENSG00000138668.21"
"13027","D6RC42","ENST00000503931","ENST00000503931.5","DF000000007",5.4e-30,90.7,"-",39,76,"alignment","AluJ","SINE","Alu","ENSG00000205572.11"
"13028","D6RC42","ENST00000503931","ENST00000503931.5","DF000279796",6.8e-16,43.3,"-",39,76,"alignment","OtoGar-5.26","SINE","B4","ENSG00000205572.11"
"13029","D6RC42","ENST00000503931","ENST00000503931.5","DF000280069",7.6e-21,53.8,"-",41,76,"alignment","PitPit-1.26","LINE","L1","ENSG00000205572.11"
"13030","H0Y8S7","ENST00000503965","ENST00000503965.5","DF000289875",3.2e-15,38.5,"+",107,196,"alignment","Chlamys-5_cSch","PLE","Chlamys","ENSG00000112183.15"
"13031","H0Y8S7","ENST00000503965","ENST00000503965.5","DF000289848",4.7e-05,3.7,"+",106,151,"alignment","Chlamys-1_cSch","PLE","Chlamys","ENSG00000112183.15"
"13032","H0Y8S7","ENST00000503965","ENST00000503965.5","DF000289868",2.9e-09,18.4,"+",106,195,"alignment","Chlamys-4_cRei","PLE","Chlamys","ENSG00000112183.15"
"13033","H0Y8S7","ENST00000503965","ENST00000503965.5","DF000289847",1.1e-06,10.1,"+",119,178,"alignment","Chlamys-1_cRei","PLE","Chlamys","ENSG00000112183.15"
"13034","H0Y8S7","ENST00000503965","ENST00000503965.5","DF000289883",8.3e-15,35.3,"+",106,187,"alignment","Chlamys-8_cRei","PLE","Chlamys","ENSG00000112183.15"
"13035","H0Y8P7","ENST00000504094","ENST00000504094.2","DF003586825",1.6e-13,39.5,"+",392,425,"alignment","Ssa_0070","DNA","","ENSG00000145216.18"
"13036","H0Y8P7","ENST00000504094","ENST00000504094.2","DF003586874",4.5e-09,20,"-",391,430,"alignment","Ssa_0552","LTR","Gypsy","ENSG00000145216.18"
"13037","H0Y8P7","ENST00000504094","ENST00000504094.2","DF000289843",2.6e-08,14.3,"+",392,423,"alignment","Chlamys-1_bBra","PLE","Chlamys","ENSG00000145216.18"
"13038","A0A6Q8PGG8","ENST00000504137","ENST00000504137.1","DF000000108",1.7e-45,138.2,"+",1,57,"alignment","Charlie9","DNA","hAT-Charlie","ENSG00000237765.9"
"13039","Q8N441","ENST00000504138","ENST00000504138.5","DF003586955",4.3e-10,29.5,"+",474,491,"alignment","Ssa_1657","Unknown","","ENSG00000127418.16"
"13040","Q8N441","ENST00000504138","ENST00000504138.5","DF003586952",3.7e-06,11.7,"+",475,494,"alignment","Ssa_1379","Unknown","","ENSG00000127418.16"
"13041","Q8N441","ENST00000504138","ENST00000504138.5","DF003586918",2.1e-05,6.5,"+",476,491,"alignment","Ssa_0972","Unknown","","ENSG00000127418.16"
"13042","Q8N441","ENST00000504138","ENST00000504138.5","DF000289852",3.5e-05,5.2,"+",474,491,"alignment","Chlamys-1_pPol","PLE","Chlamys","ENSG00000127418.16"
"13043","Q8N441","ENST00000504138","ENST00000504138.5","DF000289959",1.5e-06,8.5,"+",476,491,"alignment","PLE-X2_cBra","PLE","Chlamys","ENSG00000127418.16"
"13044","D6RIV3","ENST00000504170","ENST00000504170.2","DF000000144",2.9e-28,85.7,"-",34,70,"alignment","FLAM_C","SINE","Alu","ENSG00000155329.13"
"13045","D6RIV3","ENST00000504170","ENST00000504170.2","DF003576513",2.6e-15,40.8,"-",33,70,"alignment","CebAlb-1.242_int","LTR","ERV1","ENSG00000155329.13"
"13046","D6RIV3","ENST00000504170","ENST00000504170.2","DF000280069",7.6e-20,50.4,"-",33,71,"alignment","PitPit-1.26","LINE","L1","ENSG00000155329.13"
"13047","D6R9C0","ENST00000504225","ENST00000504225.1","DF000001947",5e-21,63.4,"+",94,142,"alignment","MMSAT4","Satellite","","ENSG00000196670.14"
"13048","D6R9C0","ENST00000504225","ENST00000504225.1","DF000001960",1e-16,44.6,"+",100,160,"alignment","MurSatRep1","Unknown","","ENSG00000196670.14"
"13049","D6R9C0","ENST00000504225","ENST00000504225.1","DF003445771",2.5e-22,61.2,"-",97,160,"alignment","Pman_ERVK_6.4964","LTR","ERVK","ENSG00000196670.14"
"13050","P10275-3","ENST00000504326","ENST00000504326.5","DF000289875",2e-18,50.8,"-",54,94,"alignment","Chlamys-5_cSch","PLE","Chlamys","ENSG00000169083.19"
"13051","P10275-3","ENST00000504326","ENST00000504326.5","DF000289848",6.5e-05,4.9,"-",54,79,"alignment","Chlamys-1_cSch","PLE","Chlamys","ENSG00000169083.19"
"13052","P10275-3","ENST00000504326","ENST00000504326.5","DF000289868",0.00021,4,"-",453,474,"alignment","Chlamys-4_cRei","PLE","Chlamys","ENSG00000169083.19"
"13053","P10275-3","ENST00000504326","ENST00000504326.5","DF000289854",1.8e-08,15.9,"+",53,73,"alignment","Chlamys-1_tObl","PLE","Chlamys","ENSG00000169083.19"
"13054","P10275-3","ENST00000504326","ENST00000504326.5","DF000289847",0.0018,1.1,"-",55,77,"alignment","Chlamys-1_cRei","PLE","Chlamys","ENSG00000169083.19"
"13055","P10275-3","ENST00000504326","ENST00000504326.5","DF000289884",1.3e-05,7.6,"-",57,73,"alignment","Chlamys-8_cSch","PLE","Chlamys","ENSG00000169083.19"
"13056","P10275-3","ENST00000504326","ENST00000504326.5","DF000289883",0.00012,3.3,"-",402,473,"alignment","Chlamys-8_cRei","PLE","Chlamys","ENSG00000169083.19"
"13057","P10275-3","ENST00000504326","ENST00000504326.5","DF003586645",2e-07,13.8,"-",54,79,"alignment","ZymTri_2023_family_177","Unknown","","ENSG00000169083.19"
"13058","P10275-3","ENST00000504326","ENST00000504326.5","DF000289877",0.00042,1,"-",57,76,"alignment","Chlamys-6_cBra","PLE","Chlamys","ENSG00000169083.19"
"13059","P10275-3","ENST00000504326","ENST00000504326.5","DF000289850",0.00028,1.8,"-",452,476,"alignment","Chlamys-1_eDeb","PLE","Chlamys","ENSG00000169083.19"
"13060","P10275-3","ENST00000504326","ENST00000504326.5","DF000289883",1.1e-17,46.6,"-",54,160,"alignment","Chlamys-8_cRei","PLE","Chlamys","ENSG00000169083.19"
"13061","E9PBZ2","ENST00000504433","ENST00000504433.1","DF000001019",2.7e-12,33.5,"-",140,169,"alignment","MLT1J1","LTR","ERVL-MaLR","ENSG00000164120.14"
"13062","D6RC42","ENST00000504458","ENST00000504458.1","DF000000007",5.4e-30,90.7,"-",39,76,"alignment","AluJ","SINE","Alu","ENSG00000172058.17"
"13063","D6RC42","ENST00000504458","ENST00000504458.1","DF000279796",6.8e-16,43.3,"-",39,76,"alignment","OtoGar-5.26","SINE","B4","ENSG00000172058.17"
"13064","D6RC42","ENST00000504458","ENST00000504458.1","DF000280069",7.6e-21,53.8,"-",41,76,"alignment","PitPit-1.26","LINE","L1","ENSG00000172058.17"
"13065","Q9NQX6","ENST00000504493","ENST00000504493.6","DF000004001",1.3e-115,374.6,"-",201,462,"alignment","TE-X-12_DR","Unknown","","ENSG00000130844.20"
"13066","Q9NQX6","ENST00000504493","ENST00000504493.6","DF000001960",8.2e-49,152.7,"+",122,225,"alignment","MurSatRep1","Unknown","","ENSG00000130844.20"
"13067","Q9NQX6","ENST00000504493","ENST00000504493.6","DF003445771",3.4e-58,181.7,"-",117,225,"alignment","Pman_ERVK_6.4964","LTR","ERVK","ENSG00000130844.20"
"13068","D6RIW8","ENST00000504564","ENST00000504564.1","DF003586893",0.00015,11.2,"-",138,151,"alignment","Ssa_1174","DNA","","ENSG00000082068.10"
"13069","D6RIW8","ENST00000504564","ENST00000504564.1","DF003586923",0.0022,2.4,"-",146,163,"alignment","Ssa_1246","RNA","","ENSG00000082068.10"
"13070","D6RIW8","ENST00000504564","ENST00000504564.1","DF003586556",9.1e-05,5.5,"-",149,166,"alignment","ZymTri_2023_family_1309","Unknown","","ENSG00000082068.10"
"13071","D6RIW8","ENST00000504564","ENST00000504564.1","DF000289866",8e-06,5.4,"-",149,168,"alignment","Chlamys-4_cBra","PLE","Chlamys","ENSG00000082068.10"
"13072","D6RIW8","ENST00000504564","ENST00000504564.1","DF000289956",8.6e-06,5.4,"-",119,164,"alignment","PLE-X1_cBra","PLE","Chlamys","ENSG00000082068.10"
"13073","O95436-2","ENST00000504570","ENST00000504570.5","DF000289875",6.9e-08,15.9,"+",559,641,"alignment","Chlamys-5_cSch","PLE","Chlamys","ENSG00000157765.14"
"13074","O95436-2","ENST00000504570","ENST00000504570.5","DF000289883",1.6e-05,6.2,"+",599,640,"alignment","Chlamys-8_cRei","PLE","Chlamys","ENSG00000157765.14"
"13075","D6RDH3","ENST00000504630","ENST00000504630.5","DF003440193",9e-06,10.5,"-",39,55,"alignment","LTR13_mMol","LTR","ERV1","ENSG00000163138.20"
"13076","D6RBX9","ENST00000504713","ENST00000504713.5","DF003576455",9.4e-06,6.4,"+",7,44,"alignment","LINE_M.phylippinarum_13_cons","LINE","CR1","ENSG00000145681.12"
"13077","H0Y8M1","ENST00000504787","ENST00000504787.1","DF000000363",7.4e-50,155.2,"+",24,101,"alignment","L3b","LINE","CR1","ENSG00000168743.14"
"13078","H0Y8M1","ENST00000504787","ENST00000504787.1","DF000001325",6.7e-16,39.3,"+",25,79,"alignment","CR1-3_Croc","LINE","CR1","ENSG00000168743.14"
"13079","H0Y8M1","ENST00000504787","ENST00000504787.1","DF000001135",9.6e-44,132,"+",23,100,"alignment","Plat_L3","LINE","CR1","ENSG00000168743.14"
"13080","H0Y8M1","ENST00000504787","ENST00000504787.1","DF000000362",9e-17,42.6,"+",24,85,"alignment","L3","LINE","CR1","ENSG00000168743.14"
"13081","P62633-3","ENST00000504813","ENST00000504813.5","DF000289855",1.8e-05,4.3,"+",63,80,"alignment","Chlamys-2_cBra","PLE","Chlamys","ENSG00000169714.18"
"13082","P62633-3","ENST00000504813","ENST00000504813.5","DF000289873",4.5e-08,12.6,"+",88,101,"alignment","Chlamys-5_cBra","PLE","Chlamys","ENSG00000169714.18"
"13083","P62633-3","ENST00000504813","ENST00000504813.5","DF002407563",4.3e-11,23.4,"+",82,118,"alignment","Acol_gypsy_Ele22","LTR","Gypsy","ENSG00000169714.18"
"13084","P62633-3","ENST00000504813","ENST00000504813.5","DF003586916",6.6e-06,4.3,"+",82,101,"alignment","Ssa_0425","LTR","ERV","ENSG00000169714.18"
"13085","P58397-1","ENST00000504830","ENST00000504830.6","DF000282751",2.9e-17,46.6,"+",246,520,"alignment","TadBra-5.4243_int","LTR","ERV1","ENSG00000151388.11"
"13086","F5H4N5","ENST00000504841","ENST00000504841.6","DF003576513",2.3e-36,112.7,"+",1,42,"alignment","CebAlb-1.242_int","LTR","ERV1","ENSG00000169246.17"
"13087","D6RDY2","ENST00000504844","ENST00000504844.1","DF000289875",2.8e-11,25.1,"-",11,47,"alignment","Chlamys-5_cSch","PLE","Chlamys","ENSG00000171604.13"
"13088","D6RDY2","ENST00000504844","ENST00000504844.1","DF000289868",3.5e-05,4.6,"-",12,44,"alignment","Chlamys-4_cRei","PLE","Chlamys","ENSG00000171604.13"
"13089","D6RDY2","ENST00000504844","ENST00000504844.1","DF000289867",9.5e-05,3.6,"-",5,47,"alignment","Chlamys-4_cInc","PLE","Chlamys","ENSG00000171604.13"
"13090","D6RDY2","ENST00000504844","ENST00000504844.1","DF003586645",0.00019,1.9,"-",14,50,"alignment","ZymTri_2023_family_177","Unknown","","ENSG00000171604.13"
"13091","D6RDY2","ENST00000504844","ENST00000504844.1","DF000289883",1.2e-11,24.5,"-",5,112,"alignment","Chlamys-8_cRei","PLE","Chlamys","ENSG00000171604.13"
"13092","Q99729-2","ENST00000504898","ENST00000504898.5","DF003445765",1.9e-37,114.5,"-",70,262,"alignment","Pman_ERVK_6.9013","LTR","ERVK","ENSG00000197451.13"
"13093","Q99729-2","ENST00000504898","ENST00000504898.5","DF003586813",3.9e-06,6.6,"-",274,309,"alignment","ZymTri_2023_family_991","Unknown","","ENSG00000197451.13"
"13094","Q5HYK9","ENST00000504904","ENST00000504904.8","DF000004001",4.3e-86,277.2,"-",412,610,"alignment","TE-X-12_DR","Unknown","","ENSG00000198046.14"
"13095","Q5HYK9","ENST00000504904","ENST00000504904.8","DF000001960",4.6e-60,190.4,"+",458,565,"alignment","MurSatRep1","Unknown","","ENSG00000198046.14"
"13096","Q5HYK9","ENST00000504904","ENST00000504904.8","DF003445771",2.1e-51,159.6,"-",412,510,"alignment","Pman_ERVK_6.4964","LTR","ERVK","ENSG00000198046.14"
"13097","D6R9V1","ENST00000504944","ENST00000504944.1","DF000289875",1.8e-11,25.1,"-",11,47,"alignment","Chlamys-5_cSch","PLE","Chlamys","ENSG00000171604.13"
"13098","D6R9V1","ENST00000504944","ENST00000504944.1","DF000289868",2.2e-05,4.6,"-",12,44,"alignment","Chlamys-4_cRei","PLE","Chlamys","ENSG00000171604.13"
"13099","D6R9V1","ENST00000504944","ENST00000504944.1","DF000289884",1.4e-06,8.1,"-",5,29,"alignment","Chlamys-8_cSch","PLE","Chlamys","ENSG00000171604.13"
"13100","D6R9V1","ENST00000504944","ENST00000504944.1","DF003586645",0.00012,1.9,"-",14,50,"alignment","ZymTri_2023_family_177","Unknown","","ENSG00000171604.13"
"13101","D6R9V1","ENST00000504944","ENST00000504944.1","DF000289883",1.4e-09,17,"-",5,51,"alignment","Chlamys-8_cRei","PLE","Chlamys","ENSG00000171604.13"
"13102","D6RFG8","ENST00000504952","ENST00000504952.1","DF000000050",1e-28,88.8,"-",251,285,"alignment","AluS","SINE","Alu","ENSG00000156136.11"
"13103","D6RFG8","ENST00000504952","ENST00000504952.1","DF000280069",2e-19,51.1,"-",251,286,"alignment","PitPit-1.26","LINE","L1","ENSG00000156136.11"
"13104","D6RAM0","ENST00000505163","ENST00000505163.5","DF000001960",3.2e-19,52.8,"+",4,44,"alignment","MurSatRep1","Unknown","","ENSG00000089335.23"
"13105","D6RAM0","ENST00000505163","ENST00000505163.5","DF003445819",1e-27,81.1,"+",3,44,"alignment","Pman_L1_6.15634","LINE","L1","ENSG00000089335.23"
"13106","Q9NR11-2","ENST00000505242","ENST00000505242.6","DF000001947",1.2e-30,96.1,"+",244,292,"alignment","MMSAT4","Satellite","","ENSG00000089335.23"
"13107","Q9NR11-2","ENST00000505242","ENST00000505242.6","DF000004001",1.1e-80,258.6,"-",197,397,"alignment","TE-X-12_DR","Unknown","","ENSG00000089335.23"
"13108","Q9NR11-2","ENST00000505242","ENST00000505242.6","DF000001960",1e-45,142.2,"+",221,328,"alignment","MurSatRep1","Unknown","","ENSG00000089335.23"
"13109","Q9NR11-2","ENST00000505242","ENST00000505242.6","DF003445771",9.7e-53,163.4,"-",195,300,"alignment","Pman_ERVK_6.4964","LTR","ERVK","ENSG00000089335.23"
"13110","A0A6Q8PGG8","ENST00000505260","ENST00000505260.5","DF000000108",1.7e-45,138.2,"+",1,57,"alignment","Charlie9","DNA","hAT-Charlie","ENSG00000237765.9"
"13111","P78312-6","ENST00000505311","ENST00000505311.5","DF000000052",1.4e-17,53.9,"-",1191,1212,"alignment","AluS","SINE","Alu","ENSG00000125386.17"
"13112","D6R9Q0","ENST00000505365","ENST00000505365.2","DF000001960",3.4e-19,52.6,"+",4,44,"alignment","MurSatRep1","Unknown","","ENSG00000089335.23"
"13113","D6R9Q0","ENST00000505365","ENST00000505365.2","DF003445819",1.2e-27,80.8,"+",3,44,"alignment","Pman_L1_6.15634","LINE","L1","ENSG00000089335.23"
"13114","Q9NQI0-1","ENST00000505374","ENST00000505374.6","DF003586595",3.3e-22,63,"+",569,644,"alignment","ZymTri_2023_family_141","LINE","","ENSG00000152670.19"
"13115","Q9NQI0-1","ENST00000505374","ENST00000505374.6","DF003586615",4.9e-15,39.8,"-",602,645,"alignment","ZymTri_2023_family_1492","Unknown","","ENSG00000152670.19"
"13116","Q9NQI0-1","ENST00000505374","ENST00000505374.6","DF003586615",1.1e-34,105,"-",262,604,"alignment","ZymTri_2023_family_1492","Unknown","","ENSG00000152670.19"
"13117","Q71QC9","ENST00000505426","ENST00000505426.1","DF000001960",4.6e-18,47.8,"+",3,42,"alignment","MurSatRep1","Unknown","","ENSG00000130844.20"
"13118","Q71QC9","ENST00000505426","ENST00000505426.1","DF003445819",7.9e-26,73.7,"+",3,46,"alignment","Pman_L1_6.15634","LINE","L1","ENSG00000130844.20"
